optimizer,epoch,particle,trace,det,logdet,maxeig,mineig,eigval_coef_var,log_eigval_coef_var,log_maxeig,log_mineig
muon10p,4,17,39.552680030465126,1585.8921439288786,7.3689024746418,12.29578,0.16413273,0.6993223,-0.3576436,2.5092561,-1.8070798
muon10p,4,18,42.246886655688286,1239.5936425576438,7.122539043426514,14.212693,0.10043912,0.776091,-0.25348553,2.6541355,-2.2982035
muon10p,4,19,40.08415338397026,1057.62434007792,6.963780373334885,13.193047,0.10464677,0.73818517,-0.30356058,2.57969,-2.2571647
muon10p,5,1,46.4802760630846,3012.646650125994,8.010574340820312,15.367834,0.14632757,0.7562404,-0.27939597,2.7322767,-1.9219075
muon10p,5,2,48.04070085287094,6337.273650214213,8.754203975200653,15.763861,0.3174557,0.7482004,-0.2900844,2.75772,-1.147417
muon10p,5,3,46.81770586967468,5223.600976678568,8.560942143201828,15.2276945,0.26469457,0.73670024,-0.3055742,2.7231157,-1.3291787
muon10p,5,4,48.79518886655569,3162.0523644923724,8.058976531028748,14.762854,0.10057279,0.6908697,-0.36980405,2.692114,-2.2968736
muon10p,5,5,46.38370019197464,5126.213317215041,8.54212287068367,15.04175,0.26491362,0.7332409,-0.31028098,2.7108297,-1.3283515
muon10p,5,6,53.13302755355835,12527.977826046352,9.43571949005127,15.845119,0.30870962,0.6771579,-0.38985083,2.7628615,-1.1753542
muon10p,5,7,49.86779999732971,5417.676864471354,8.597422361373901,16.857384,0.20939791,0.7694535,-0.26207474,2.8247888,-1.563519
muon10p,5,8,48.800980761647224,4952.688382809709,8.507685899734497,15.601822,0.19244964,0.7364304,-0.30594054,2.7473876,-1.6479207
muon10p,5,9,48.7490995824337,5695.500560779309,8.647431790828705,15.511903,0.21886274,0.72667825,-0.31927145,2.7416077,-1.5193105
muon10p,5,10,48.81837748736143,2496.739211186892,7.822741001844406,16.389359,0.1102848,0.7672684,-0.2649186,2.7966323,-2.2046893
muon10p,5,11,47.4185388982296,11050.441110760476,9.310225784778595,15.214014,0.426509,0.7194474,-0.3292719,2.722217,-0.85212183
muon10p,5,12,46.41212633252144,3252.017259468864,8.087030529975891,16.024988,0.19655612,0.8102902,-0.2103628,2.7741492,-1.6268072
muon10p,5,13,47.87423965334892,10111.725349210668,9.221450865268707,15.476585,0.43627533,0.7306963,-0.31375733,2.7393284,-0.8294817
muon10p,5,14,49.881202049553394,1959.0816731803086,7.580231219530106,15.774698,0.07095725,0.7249043,-0.32171562,2.7584074,-2.6456776
muon10p,5,15,48.03413747251034,5717.324328267225,8.651256024837494,15.889403,0.24919961,0.7460897,-0.29290944,2.7656524,-1.3895011
muon10p,5,16,50.6948878467083,9758.466667891209,9.185890555381775,16.098827,0.29623076,0.71848965,-0.330604,2.7787464,-1.2166165
muon10p,5,17,50.36730232834816,5090.415479120161,8.535114705562592,15.741746,0.15664592,0.7046031,-0.35012066,2.7563162,-1.8537673
muon10p,5,18,51.48443890362978,2284.6026920798035,7.7339470982551575,17.480728,0.0693884,0.78716874,-0.23931265,2.861099,-2.6680357
muon10p,5,19,49.08100448548794,6023.179324014224,8.703370571136475,16.221876,0.2248547,0.7447848,-0.29466,2.7863607,-1.4923009
muon10p,6,1,55.14492219686508,13311.130442212836,9.496355950832367,18.334364,0.27587217,0.7542209,-0.28206998,2.9087772,-1.2878177
muon10p,6,2,58.22713923454285,32962.730421654735,10.403132855892181,19.147436,0.59154797,0.7384275,-0.3032323,2.952169,-0.5250125
muon10p,6,3,55.78872826695442,14800.857191184388,9.602440476417542,18.667686,0.33873466,0.7638373,-0.26940048,2.926794,-1.0825382
muon10p,6,4,59.631239369511604,14937.246422160439,9.61161333322525,18.46998,0.19173045,0.7022736,-0.3534322,2.9161468,-1.6516647
muon10p,6,5,55.21474292874336,20313.39398261714,9.91903567314148,18.182571,0.4521741,0.7420217,-0.2983768,2.9004636,-0.793688
muon10p,6,6,61.46150913834572,26631.41953420518,10.18984717130661,18.683046,0.32858518,0.69997996,-0.35670358,2.9276166,-1.1129591
muon10p,6,7,59.352992326021194,17421.077129128906,9.765436112880707,19.268942,0.24721101,0.73985046,-0.30130723,2.9584947,-1.397513
muon10p,6,8,57.81304159760475,12638.268475420258,9.44448471069336,18.927116,0.20779076,0.7500794,-0.28757626,2.9405956,-1.5712236
muon10p,6,9,57.75249797105789,21721.024947121135,9.9860360622406,18.38309,0.36671835,0.72560805,-0.3207453,2.911431,-1.0031612
muon10p,6,10,58.018522039055824,10359.768911427143,9.245685398578644,19.215683,0.18284167,0.75566435,-0.28015798,2.9557269,-1.6991346
muon10p,6,11,55.53592151403427,26174.060485162903,10.172524213790894,18.283766,0.48328418,0.7466825,-0.29211518,2.9060135,-0.72715044
muon10p,6,12,54.56901651620865,11173.196408095353,9.32127296924591,19.194809,0.29405528,0.8198671,-0.19861306,2.95464,-1.2239875
muon10p,6,13,58.464728116989136,27468.23551956994,10.220785677433014,18.080887,0.39242458,0.7058124,-0.34840578,2.8948555,-0.9354109
muon10p,6,14,59.12412375211716,8830.310597441716,9.08594536781311,18.893839,0.14121777,0.7269382,-0.31891388,2.9388359,-1.9574522
muon10p,6,15,59.25507318973541,33993.38276753173,10.433921039104462,18.8921,0.5226275,0.71583503,-0.33430555,2.9387438,-0.6488864
muon10p,6,16,60.99705934524536,62629.61427866488,11.04499351978302,18.609385,0.7884183,0.68882746,-0.37276447,2.923666,-0.23772651
muon10p,6,17,60.619184762239456,14601.33373125946,9.588868200778961,18.431293,0.17347458,0.689348,-0.3720091,2.9140499,-1.7517242
muon10p,6,18,62.32279413938522,11619.535666674332,9.360443115234375,20.759136,0.13327497,0.7688158,-0.26290387,3.0329864,-2.0153408
muon10p,6,19,57.06331944465637,14732.546013033394,9.597814321517944,19.362139,0.26134467,0.76813644,-0.26378793,2.9633195,-1.3419151
muon10p,7,1,65.23674163222313,36357.984362151125,10.501169323921204,21.583044,0.32715735,0.7471046,-0.2915501,3.071908,-1.117314
muon10p,7,2,65.99392771720886,52605.232677587075,10.870570719242096,21.912323,0.51728845,0.7524547,-0.2844145,3.0870492,-0.65915465
muon10p,7,3,62.97588759660721,15074.280411754318,9.620745241641998,21.316236,0.19682485,0.790848,-0.23464945,3.059469,-1.6254411
muon10p,7,4,64.19613344967365,21893.234629784223,9.993932604789734,20.815437,0.18938144,0.7368491,-0.30537212,3.0356948,-1.6639922
muon10p,7,5,63.82665365934372,39543.24000285572,10.585150301456451,21.077635,0.42039365,0.74852365,-0.28965247,3.0482125,-0.86656374
muon10p,7,6,69.85743230581284,87155.38884631016,11.375447928905487,21.578281,0.5698804,0.7016953,-0.35425603,3.0716872,-0.5623287
muon10p,7,7,68.5477067232132,63257.32476677293,11.054966270923615,21.815979,0.47230828,0.7273393,-0.31836215,3.0826426,-0.7501234
muon10p,7,8,67.53714036941528,38316.23416142211,10.553628981113434,21.525047,0.27716446,0.73139125,-0.31280676,3.0692172,-1.2831442
muon10p,7,9,67.21015137434006,52324.5536902142,10.86522102355957,21.35086,0.40579027,0.72517234,-0.32134596,3.0610921,-0.9019188
muon10p,7,10,66.4109895825386,60025.52563515698,11.002525329589844,22.01236,0.52590615,0.7512664,-0.28599492,3.0916042,-0.6426325
muon10p,7,11,66.03107911348343,75195.21252420562,11.227842628955841,21.55958,0.58504635,0.7405838,-0.3003165,3.0708203,-0.5360642
muon10p,7,12,64.25779300928116,40460.65267656816,10.60808515548706,21.721586,0.429951,0.78236055,-0.2454396,3.0783064,-0.844084
muon10p,7,13,66.78055709600449,48661.91564476523,10.792652189731598,20.684124,0.3649835,0.70901656,-0.3438764,3.0293665,-1.0079031
muon10p,7,14,67.31402218341827,20907.894387665518,9.947882056236267,21.801142,0.17253292,0.7363634,-0.30603153,3.0819623,-1.7571673
muon10p,7,15,70.45395475625992,132922.70129091688,11.79752317070961,21.67175,0.7934676,0.69057846,-0.37022567,3.0760095,-0.23134258
muon10p,7,16,67.95015805959702,93561.20954306301,11.446370959281921,21.405773,0.7488114,0.7180843,-0.33116838,3.0636606,-0.28926808
muon10p,7,17,68.93790087103844,38672.36327159339,10.562880277633667,21.587732,0.26045093,0.7109044,-0.3412173,3.0721252,-1.3453408
muon10p,7,18,69.41953936219215,29359.179242545884,10.287360548973083,23.439034,0.21346155,0.7790748,-0.24964824,3.1544027,-1.5442985
muon10p,7,19,68.65428954362869,70518.4090213691,11.163628995418549,22.297745,0.49416548,0.7380466,-0.3037483,3.1044855,-0.7048848
muon10p,8,1,74.78423967957497,58403.766741998574,10.975135803222656,24.40562,0.25128737,0.73426986,-0.30887866,3.1948135,-1.3811581
muon10p,8,2,74.43482500314713,121711.84824509142,11.709411591291428,25.116278,0.6641901,0.7592238,-0.27545863,3.2235162,-0.40918687
muon10p,8,3,71.28688979148865,59684.32186504965,10.996824502944946,24.019262,0.41794515,0.7815658,-0.24645597,3.1788561,-0.8724051
muon10p,8,4,72.8639057725668,40325.4573853024,10.604738116264343,24.064943,0.18355905,0.7503124,-0.28726563,3.180756,-1.6952189
muon10p,8,5,72.06259781122208,85137.68984503364,11.352025389671326,24.050842,0.50726825,0.7597041,-0.27482623,3.18017,-0.67871535
muon10p,8,6,78.70433354377747,151231.63525014147,11.926568150520325,24.608303,0.5775337,0.71860063,-0.3304495,3.203084,-0.54898846
muon10p,8,7,76.11403125524521,87379.9523492441,11.378021359443665,24.633633,0.39330024,0.7469776,-0.29172003,3.2041128,-0.933182
muon10p,8,8,75.77271682024002,127691.18466459437,11.757369935512543,24.812935,0.5750523,0.75181323,-0.28526735,3.211365,-0.55329424
muon10p,8,9,76.74333393573761,109262.44883434506,11.601508021354675,24.023043,0.43507302,0.71707374,-0.33257663,3.1790135,-0.8322414
muon10p,8,10,74.32902175188065,142734.59993726728,11.868742167949677,24.97175,0.6985453,0.7676929,-0.26436546,3.2177453,-0.3587553
muon10p,8,11,77.18629217147827,198938.5355931565,12.200750917196274,24.82873,0.7600293,0.73274237,-0.31096113,3.2120013,-0.27439824
muon10p,8,12,74.6613541841507,119105.99591214556,11.687769174575806,24.578646,0.580582,0.7557875,-0.27999502,3.201878,-0.5437242
muon10p,8,13,77.0300230383873,163964.38329833598,12.007404565811157,23.381903,0.61010545,0.6935686,-0.36590514,3.1519623,-0.49412346
muon10p,8,14,76.12732738256454,68070.54552549517,11.128299713134766,24.704502,0.2955398,0.73581225,-0.3067803,3.2069855,-1.2189518
muon10p,8,15,78.51686877012253,248673.42240875692,12.423895597457886,24.840961,0.8374006,0.7137671,-0.33719856,3.212494,-0.17745268
muon10p,8,16,74.8136215209961,227376.6449017721,12.334363132715225,24.207544,1.1497042,0.73124313,-0.3130093,3.1866643,0.1395047
muon10p,8,17,78.74221846461296,130955.66158501095,11.782614052295685,24.65883,0.41986677,0.70285946,-0.3525983,3.205135,-0.8678178
muon10p,8,18,80.09427732229233,67305.43265872708,11.11699628829956,26.762318,0.23328394,0.7698629,-0.26154283,3.286995,-1.4554989
muon10p,8,19,76.39995807409286,122181.79535632489,11.713265419006348,25.185772,0.49950784,0.7530374,-0.28364038,3.2262793,-0.694132
muon10p,9,1,81.83951902389526,99636.46194439649,11.509283423423767,27.33962,0.27927136,0.7534113,-0.28314397,3.308337,-1.2755713
muon10p,9,2,83.87924432754517,288479.2317854396,12.57237870246172,28.461525,0.9024646,0.7599488,-0.2745042,3.3485532,-0.10262578
muon10p,9,3,81.62545609474182,187913.75803531145,12.143738359212875,27.558195,0.69808936,0.78278154,-0.24490163,3.3163,-0.35940817
muon10p,9,4,81.23989877104759,104411.37884176253,11.55609381198883,26.55692,0.28675207,0.74718475,-0.2914428,3.2792902,-1.2491373
muon10p,9,5,83.98989427089691,210613.40708771223,12.257779479026794,27.271189,0.5744282,0.7395716,-0.30168423,3.3058307,-0.5543802
muon10p,9,6,87.72546917200089,313515.73559852166,12.655604809522629,27.150934,0.6491445,0.71066463,-0.34155464,3.3014114,-0.43209997
muon10p,9,7,83.54358375072479,187456.67397996128,12.141302943229675,27.764933,0.5199655,0.7587252,-0.2761156,3.3237739,-0.6539928
muon10p,9,8,86.25996980071068,218811.7220688954,12.295967042446136,27.344456,0.4524761,0.72535163,-0.32109872,3.3085139,-0.7930203
muon10p,9,9,82.6026640534401,141053.40704801268,11.85689377784729,26.982649,0.40647727,0.75305927,-0.28361133,3.295194,-0.9002273
muon10p,9,10,82.86492425203323,327888.3962960341,12.700428768992424,27.857758,0.94374114,0.76645494,-0.26597938,3.3271115,-0.057903364
muon10p,9,11,85.87785804271698,402267.9628513641,12.904873624444008,27.860025,0.87840545,0.7371603,-0.30494985,3.3271928,-0.129647
muon10p,9,12,80.851999938488,184415.6706882727,12.124947547912598,28.040907,0.67595404,0.8021569,-0.22045101,3.3336644,-0.39163017
muon10p,9,13,83.06029826402664,242265.54193860025,12.397789537906647,26.488972,0.60861546,0.72415006,-0.32275665,3.2767284,-0.49656862
muon10p,9,14,87.29826956987381,162312.99489633352,11.997281551361084,27.167149,0.33408433,0.71403,-0.33683026,3.3020084,-1.0963619
muon10p,9,15,89.16587299108505,380677.88430880435,12.849708557128906,27.811014,0.6865632,0.71013707,-0.34229732,3.325432,-0.37605703
muon10p,9,16,86.2826898097992,499627.12920802756,13.121617421507835,27.154724,1.1559048,0.7051012,-0.34941396,3.301551,0.14488338
muon10p,9,17,89.20166611671448,370602.5054336669,12.822885304689407,28.452911,0.7278838,0.71882534,-0.3301369,3.3482504,-0.3176138
muon10p,9,18,89.82863956689835,177189.81272265207,12.0849769115448,29.666681,0.34377247,0.75460005,-0.28156742,3.3900247,-1.0677752
muon10p,9,19,83.53924351930618,241276.1869971975,12.393697530031204,28.276506,0.6719642,0.7801882,-0.24822009,3.3420312,-0.3975502
muon10p,10,1,92.41935423016548,204245.90549135645,12.22707986831665,30.730587,0.2852967,0.7419688,-0.29844806,3.4252584,-1.2542256
muon10p,10,2,92.63227081298828,562714.6944924289,13.240527905523777,31.125591,1.0370383,0.7575813,-0.27762446,3.4380302,0.036368884
muon10p,10,3,90.73409217596054,393352.6018234806,12.882461965084076,30.502878,0.8277208,0.7781947,-0.2507785,3.4178212,-0.18907934
muon10p,10,4,92.43656079471111,172971.83236477332,12.06088411808014,29.535925,0.24308173,0.73279655,-0.31088722,3.3856072,-1.4143575
muon10p,10,5,92.22968572378159,336017.9325847946,12.724919557571411,30.124779,0.57830995,0.75061893,-0.28685716,3.405348,-0.54764533
muon10p,10,6,94.11596047878265,430326.92127402005,12.972300469875336,29.554281,0.6100303,0.7200871,-0.32838306,3.3862286,-0.49424666
muon10p,10,7,94.89321279525757,402746.271182728,12.9060617685318,30.717241,0.5690205,0.7369712,-0.30520648,3.424824,-0.56383884
muon10p,10,8,93.73671215772629,501550.0686218878,13.125458717346191,30.061934,0.6805472,0.72512823,-0.32140678,3.4032598,-0.38485813
muon10p,10,9,91.11555823683739,253678.98499130618,12.443824887275696,29.674843,0.42527613,0.74877244,-0.28932017,3.3902996,-0.8550166
muon10p,10,10,89.45596891641617,499087.3365157201,13.120536360889673,30.432999,0.98266464,0.77960825,-0.24896373,3.4155276,-0.017487373
muon10p,10,11,93.41871094703674,560188.3586355823,13.236028373241425,30.338123,0.79958034,0.7411461,-0.29955754,3.412405,-0.22366828
muon10p,10,12,90.79251855611801,425489.8514412194,12.960996270179749,31.007046,0.84238976,0.7891306,-0.23682342,3.4342144,-0.17151248
muon10p,10,13,91.79085218906403,561748.4238023192,13.23880934715271,29.893728,0.89849055,0.7368465,-0.30537573,3.3976488,-0.107039094
muon10p,10,14,95.25767785310745,312404.2653718373,12.652053415775299,30.220932,0.4541059,0.73180306,-0.31224385,3.4085348,-0.78942484
muon10p,10,15,95.14976364374161,443139.6298906699,13.001640319824219,30.388844,0.59740907,0.72940993,-0.31551936,3.4140756,-0.51515317
muon10p,10,16,91.9250545501709,562817.1436176475,13.240710005164146,30.402388,1.031991,0.7442692,-0.2953525,3.4145212,0.031489953
muon10p,10,17,98.65263813734055,619250.1171612641,13.336264908313751,31.707352,0.7249543,0.72170234,-0.32614252,3.4565487,-0.32164663
muon10p,10,18,96.53180214762688,262749.123004876,12.478954911231995,32.976334,0.38557813,0.7836597,-0.24378039,3.4957902,-0.9530114
muon10p,10,19,90.94203102588654,390404.9389178969,12.8749398291111,31.191874,0.6655313,0.78884554,-0.23718475,3.4401577,-0.40716967
muon10p,11,1,97.29337990283966,230961.62616796207,12.350006937980652,33.34933,0.25332797,0.76975864,-0.2616783,3.5070376,-1.3730704
muon10p,11,2,100.38114964962006,1054793.1014086697,13.868855223059654,33.572784,1.2491063,0.7523553,-0.28454664,3.5137157,0.2224283
muon10p,11,3,98.28979063034058,473087.5989987167,13.067035973072052,34.003563,0.70059824,0.80384606,-0.2183475,3.5264654,-0.35582072
muon10p,11,4,102.98203352093697,246141.95194130813,12.413663506507874,33.029255,0.20993474,0.7358698,-0.30670205,3.4973936,-1.5609585
muon10p,11,5,100.78069627285004,525312.6596273091,13.171748995780945,32.648865,0.56667006,0.7474192,-0.29112908,3.48581,-0.567978
muon10p,11,6,103.06120401620865,995823.5068959726,13.811325207352638,32.84436,0.8568812,0.7247872,-0.3218772,3.49178,-0.154456
muon10p,11,7,105.81205922365189,563148.6115509473,13.241299033164978,34.555855,0.44193822,0.74182516,-0.29864168,3.542577,-0.8165852
muon10p,11,8,102.58108603954315,770193.3191779248,13.554396748542786,32.888878,0.6769594,0.7283763,-0.31693745,3.4931345,-0.390144
muon10p,11,9,98.03368791937828,406565.82719187933,12.915501296520233,32.887615,0.47872147,0.7673497,-0.26481265,3.493096,-0.73663634
muon10p,11,10,98.33550834655762,848973.0133192426,13.651782762259245,33.06759,0.9670515,0.76646113,-0.2659713,3.4985535,-0.03350352
muon10p,11,11,105.27202063798904,1303645.448416226,14.080674951896071,33.32745,0.9776028,0.7177777,-0.33159533,3.5063813,-0.022651846
muon10p,11,12,98.4113038778305,782854.0343987249,13.570701483637094,33.865437,1.0446917,0.78807586,-0.23816092,3.522395,0.0437218
muon10p,11,13,96.2186649441719,629522.2379533607,13.352716475725174,32.80484,0.86448556,0.78036976,-0.2479874,3.490576,-0.14562067
muon10p,11,14,103.68738824129105,483124.0953388891,13.088029086589813,33.41912,0.4616688,0.7429325,-0.29715008,3.5091283,-0.77290756
muon10p,11,15,105.72586762905121,1059825.9305873998,13.87361541390419,33.717934,0.7664393,0.7177488,-0.3316356,3.51803,-0.26599976
muon10p,11,16,105.56254923343658,1173893.4745995074,13.975836779456586,33.521515,1.0075802,0.71610653,-0.33392635,3.5121875,0.0075515765
muon10p,11,17,107.15457707643509,1130715.9989697242,13.938361808657646,34.649723,0.8465794,0.72443044,-0.32236952,3.5452898,-0.1665513
muon10p,11,18,106.72488641738892,441064.725702189,12.996947050094604,36.6264,0.3678813,0.77797383,-0.2510624,3.6007693,-0.999995
muon10p,11,19,101.3539069890976,622339.8736948405,13.341241598129272,33.9613,0.5705503,0.76762825,-0.26444972,3.5252216,-0.5611539
muon10p,12,1,104.12756234407425,312557.925875659,12.65254521369934,36.19257,0.25289088,0.7848371,-0.24227908,3.5888538,-1.3747972
muon10p,12,2,112.4181455373764,1843351.5312509735,14.427095979452133,36.730114,1.136177,0.73204255,-0.31191665,3.603597,0.12766907
muon10p,12,3,106.5648113489151,886354.7377304814,13.694872558116913,37.24037,0.87012804,0.8062693,-0.2153375,3.6173935,-0.13911492
muon10p,12,4,111.53575563430786,551993.574943359,13.221291661262512,36.736458,0.31401968,0.7547372,-0.28138572,3.6037698,-1.1582997
muon10p,12,5,108.12808692455292,765194.7802753483,13.547885537147522,35.604603,0.54438627,0.75442445,-0.28180015,3.572475,-0.60809624
muon10p,12,6,113.04305148124695,1685718.7425237168,14.337702699005604,35.739773,0.9114387,0.7170421,-0.3326207,3.5762641,-0.09273093
muon10p,12,7,114.47990506887436,880176.5073235544,13.687877774238586,37.7434,0.48879617,0.753339,-0.28324,3.6308107,-0.7158097
muon10p,12,8,110.73776292800903,1087147.9717971797,13.899068117141724,35.920902,0.6579814,0.73846537,-0.30318108,3.5813193,-0.41857862
muon10p,12,9,109.43381863832474,875937.6535387634,13.683050334453583,35.462387,0.5302766,0.73304474,-0.31054857,3.5684726,-0.63435656
muon10p,12,10,108.25957560539246,1573743.645113075,14.268967933952808,36.090065,1.0944579,0.7515046,-0.28567794,3.5860176,0.09025914
muon10p,12,11,113.27062213420868,1941678.2339022197,14.479063373059034,36.42759,1.0588626,0.7330883,-0.31048912,3.5953264,0.057195287
muon10p,12,12,109.02417802810669,1486320.4825981816,14.21181432902813,37.702667,1.2096655,0.780504,-0.24781545,3.629731,0.1903439
muon10p,12,13,105.92973780632019,1389085.1034804827,14.144156023859978,35.566586,1.152827,0.7608635,-0.27330133,3.5714066,0.1422172
muon10p,12,14,113.68691551685333,664651.4825256059,13.407017886638641,36.312386,0.40088022,0.7415655,-0.29899174,3.5921588,-0.9140926
muon10p,12,15,112.86958050727844,1725154.589364882,14.360827222466469,36.825466,0.8835757,0.727929,-0.3175518,3.6061897,-0.12377833
muon10p,12,16,112.74354767799377,1785177.81310348,14.395028486847878,35.952923,1.1543522,0.7207751,-0.32742807,3.5822103,0.14353932
muon10p,12,17,116.4365257024765,1672348.7763709931,14.329739466309547,38.170044,0.80847013,0.7352181,-0.30758807,3.642051,-0.21261154
muon10p,12,18,117.4613629579544,1205329.488551738,14.00226378440857,39.823196,0.59111655,0.7606071,-0.27363834,3.6844497,-0.52574205
muon10p,12,19,109.75856757164001,1234822.9890656152,14.026438385248184,36.953487,0.7652595,0.7694158,-0.26212376,3.6096601,-0.2675403
muon10p,13,1,114.09334829449654,638292.8625768677,13.366552591323853,39.458942,0.3297713,0.783849,-0.24353886,3.6752608,-1.1093559
muon10p,13,2,120.53691160678864,3087125.6555744037,14.942751109600067,40.030014,1.4128457,0.74465406,-0.29483548,3.6896296,0.3456059
muon10p,13,3,115.88894867897034,1384905.2317004823,14.141142547130585,40.21753,0.8257282,0.79442346,-0.23013863,3.694303,-0.19148964
muon10p,13,4,119.65675202012062,507666.84280908847,13.137580752372742,40.27797,0.21983996,0.7777527,-0.25134668,3.6958046,-1.5148554
muon10p,13,5,116.80187940597534,1111765.8213195673,13.921459913253784,38.523697,0.5156789,0.7552357,-0.2807254,3.6512735,-0.662271
muon10p,13,6,119.37226194143295,2126308.1448584143,14.56989774107933,38.739643,0.8460316,0.7317669,-0.31229326,3.6568635,-0.16719857
muon10p,13,7,121.16988092660904,1424317.1453615339,14.169202983379364,40.66388,0.5966173,0.76571476,-0.26694554,3.7053401,-0.51647943
muon10p,13,8,122.54960799217224,2163078.986366892,14.58704337477684,39.065285,0.7539141,0.7235728,-0.32355413,3.6652343,-0.2824768
muon10p,13,9,116.15451616048813,920688.5722042252,13.73287707567215,38.601612,0.4310655,0.7531933,-0.28343335,3.653294,-0.8414952
muon10p,13,10,116.2066239118576,2512896.964470641,14.736946746706963,38.689117,1.2280601,0.75045013,-0.28708208,3.6555583,0.2054358
muon10p,13,11,120.70667481422424,2953699.9954210017,14.898569211363792,39.203472,1.1596749,0.7360478,-0.30646023,3.6687653,0.1481397
muon10p,13,12,121.12153542041779,3794626.1522604893,15.149096488952637,40.811157,1.7154938,0.74934113,-0.28856096,3.7089555,0.539701
muon10p,13,13,113.53102737665176,1621029.4924172051,14.298572077415884,38.630764,0.991674,0.77980053,-0.24871708,3.654049,-0.008360849
muon10p,13,14,125.52673199772835,1125122.482073398,13.933402419090271,39.300644,0.39165452,0.73052716,-0.31398886,3.6712408,-0.9373752
muon10p,13,15,123.15112102031708,2551481.4231954706,14.752184674143791,39.96498,0.814453,0.72119904,-0.32684016,3.6880035,-0.20523854
muon10p,13,16,121.65278279781342,2751668.7735577635,14.827718064188957,38.72584,1.1634201,0.71581537,-0.334333,3.656507,0.15136401
muon10p,13,17,126.60131776332855,3175526.4228746304,14.970984067767859,41.27207,0.9678725,0.7248285,-0.32182026,3.720186,-0.032654915
muon10p,13,18,125.89420247077942,1986740.8429514002,14.502006083726883,42.74478,0.67421603,0.75892705,-0.2758496,3.755247,-0.3942047
muon10p,13,19,118.85335326194763,1811286.383869077,14.409547805786133,39.761517,0.7369826,0.76387507,-0.26935107,3.6828995,-0.30519104
muon10p,14,1,122.24964678287506,1125823.405542808,13.934025168418884,42.44697,0.42447913,0.78772414,-0.23860733,3.7482557,-0.85689247
muon10p,14,2,129.58054208755493,4584299.619882865,15.33814799785614,43.6338,1.5469522,0.7598029,-0.27469626,3.7758322,0.4362867
muon10p,14,3,123.80532425642014,1861491.4743941412,14.436888456344604,43.130127,0.7924101,0.7946046,-0.22991063,3.7642217,-0.23267627
muon10p,14,4,127.09428431093693,626943.8653468651,13.348612308502197,43.001213,0.19998099,0.7865814,-0.24005906,3.7612283,-1.609533
muon10p,14,5,127.33026421070099,2356276.560281196,14.672593146562576,42.17047,0.6668664,0.74446505,-0.2950894,3.7417202,-0.40516552
muon10p,14,6,126.10820204019547,3177442.521286444,14.971586795523763,41.321125,0.98250633,0.74056405,-0.30034316,3.7213738,-0.017648486
muon10p,14,7,128.58239936828613,1596846.3655456156,14.283541202545166,44.44639,0.5161886,0.79371977,-0.2310248,3.7942836,-0.661283
muon10p,14,8,129.94681549072266,3017975.868771929,14.920097023248672,42.00909,0.7660899,0.7341748,-0.30900815,3.737886,-0.26645574
muon10p,14,9,125.22541439533234,1395948.8090956204,14.149084866046906,41.998627,0.43776143,0.75569415,-0.28011855,3.737637,-0.8260812
muon10p,14,10,125.40703868865967,3486262.0667234,15.064340561628342,41.97442,1.1775155,0.7520451,-0.28495896,3.7370603,0.1634067
muon10p,14,11,130.98646533489227,5869669.2319731815,15.585308879613876,41.982967,1.5033478,0.7217355,-0.32609653,3.737264,0.40769443
muon10p,14,12,132.4918451309204,7689851.317352726,15.855411887168884,44.20164,2.252676,0.7375843,-0.3043749,3.7887619,0.8121189
muon10p,14,13,121.37549936771393,2921554.981840332,14.8876264244318,41.439377,1.2465149,0.7747725,-0.25518584,3.7242315,0.22035159
muon10p,14,14,133.99110704660416,1676467.255386109,14.332199394702911,42.229267,0.40551525,0.7297097,-0.3151085,3.7431135,-0.9025968
muon10p,14,15,133.94690841436386,4124149.5183578418,15.232370376586914,42.33789,0.8482742,0.7060125,-0.34812233,3.7456825,-0.16455138
muon10p,14,16,128.73985123634338,3999491.0335598546,15.201677590608597,41.350407,1.231641,0.7220457,-0.32566682,3.7220821,0.20834747
muon10p,14,17,133.0645650625229,3759128.7745683026,15.139698140323162,43.800037,0.9254974,0.7361078,-0.30637863,3.7796347,-0.07742394
muon10p,14,18,132.38946241140366,2396534.215126594,14.689534187316895,45.856346,0.63592046,0.7750232,-0.25486228,3.8255136,-0.45268178
muon10p,14,19,124.35674786567688,2594939.6667534136,14.769073627889156,42.834377,0.9094651,0.7873217,-0.23911835,3.757341,-0.09489868
muon10p,15,1,129.74005860090256,2249621.695807482,14.62627238035202,45.25704,0.63525647,0.7918287,-0.23341022,3.8123581,-0.45372647
muon10p,15,2,140.05318081378937,6862321.5201398255,15.741556316614151,46.443916,1.4909898,0.74660665,-0.29221684,3.8382454,0.3994402
muon10p,15,3,131.10705614089966,3326407.8347306503,15.017403662204742,46.310894,1.1194429,0.806602,-0.2149249,3.8353772,0.112831175
muon10p,15,4,131.77301700413227,850440.7599918916,13.653510332107544,45.68471,0.23563774,0.80800945,-0.21318151,3.8217638,-1.4454596
muon10p,15,5,132.49060827493668,2971531.8888019775,14.90458831191063,44.732548,0.750526,0.76715356,-0.26506826,3.8007014,-0.28698102
muon10p,15,6,138.33470594882965,6142006.974628816,15.630662120878696,44.754993,1.128182,0.7207823,-0.32741818,3.801203,0.12060753
muon10p,15,7,137.84002685546875,2353876.9677981357,14.671574234962463,47.361046,0.5425515,0.7870811,-0.23942396,3.8578,-0.61147225
